what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746462784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746468264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746469628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746471890
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746475996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746484199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746490284
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318746490292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746513548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746518070
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318746518079
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746534136
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746535420
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746535656
